asm_md_filesize,asm_md_loc
2125753,591161
3565011,193232
1784581,267546
2209800,476218
8911404,2466246
27973,3276
28786,3398
233451,15258
239853,15073
6290155,1416730
1793235,488788
28692,3371
28795,3375
5975018,1671275
27684,3093
3024730,137641
1374487,292293
1403995,295986
241204,49563
3544136,788090
420112,88029
780816,164414
21674,2469
28766,3356
28425,3095
3431553,112002
3828519,893044
2247142,287960
3514955,172479
4053883,208401
476950,84852
3778229,169300
4620649,225117
270345,27881
1170932,139659
30986,4400
232237,13654
424934,14499
26870,3111
671246,148176
3391595,110800
358200,44248
4806289,227984
101253,13951
34097,4822
267008,26387
28511,3380
384613,79604
491552,100689
36383,5754
1403929,225035
281350,41021
536060,79904
512402,107876
3305234,454753
450232,16653
2968683,131952
183514,31165
6376166,1757659
33475,4767
150073,23969
3460765,162555
186575,22524
1880994,79304
24447,2841
30959,4375
36801,5789
35562,4062
28578,3340
28103,3304
3846111,893011
20531,2364
3992717,174318
31734,3990
231580,13657
3910943,928875
3477255,451652
6316371,1825176
23730,3819
21210,2449
551171,101442
152272,19952
285739,37090
33353,4722
33499,5290
307149,37647
8654910,2460337
6158302,975907
288831,23655
21327,2431
3461093,185342
21399,2430
522296,59286
386162,62994
348570,68764
1516521,104403
28427,3378
28343,3288
6154067,1383962
4189488,140033
354142,44925
3770005,204024
5686544,1594230
989382,195909
257612,40120
265860,25609
33095,4706
7846857,2267771
38719,3884
3851957,896330
239543,14926
238231,14894
373768,11699
6926346,1918373
28332,3333
28100,3364
794431,111473
1766171,54928
27649,3101
2967477,808630
590113,110062
795414,161952
357255,41084
741511,103265
28544,3398
24292,2809
3871675,916618
653306,144008
3273382,153295
31003,4359
3866690,896399
255591,34145
684521,133659
236735,31021
1058623,227818
408257,15278
27569,3189
3546371,787917
439377,84773
7513219,2076160
395370,13288
36363,5684
1099493,241937
969774,188438
27619,3190
2511322,426290
8611011,2455794
1652012,68533
24297,4002
7695803,2177362
2362271,49135
235970,14711
33432,4733
818037,165968
200164,36651
21599,2442
929645,135301
8350554,2316173
175347,37978
3997578,1043181
33117,5263
3878710,913031
23123,2641
3804621,909476
23518,3812
28574,3315
444427,94800
986120,215348
2941073,97345
27272,3092
3692220,170116
1855738,78663
24113,2796
21652,2490
22278,2561
27778,3174
602217,124882
2723326,115367
1384959,296523
5147315,1171427
8168898,2302741
593359,75817
1072534,228517
28582,3334
3850477,896459
1306727,182295
21760,2459
3545021,787925
28656,3390
5776471,1150328
273165,41865
3214109,73305
3521265,145206
200165,23840
10111143,2860161
1179244,34044
21295,2439
27036,2653
24335,2794
5827460,1603475
21011,2830
3690910,175741
102472,14445
103643,12078
1644231,68326
2846845,135452
20063,2743
1963350,70329
653617,148175
934512,185646
3811093,126034
28533,4016
3240978,194859
99449,9446
2416916,404450
33879,4752
406275,21777
3907926,184107
2969354,125929
33466,4778
230805,47204
7963882,2228338
10499910,2980146
1757725,53792
230325,14111
3856878,909857
27052,3111
244950,16094
923995,39164
463514,61920
21590,2433
353004,42783
28499,3426
1002792,205081
2833114,133638
22631,3684
732815,151961
6444405,1455347
4461315,179349
738183,152274
232921,44040
3632391,992578
182298,31074
98940,9438
947298,198871
1263628,35178
1321822,99133
3535013,786862
957251,40510
21500,2454
3546198,788294
755641,99117
2378654,672679
27151,3065
2935853,64072
612919,129174
26720,3107
175218,20073
125271,12715
3826739,896396
2433740,521678
231930,13503
2454847,97665
466874,90536
36456,5731
3269277,704147
33446,4716
3882394,176774
1649532,49558
2844851,143328
275553,29793
3837387,159633
239626,15111
3846823,896455
2002508,86999
6375874,1764281
22950,3695
921440,126710
2445119,522947
3016290,414658
23630,3821
1616647,47987
3889905,925045
27922,3160
2201894,294597
740037,152555
3014126,138682
7368391,2067512
1434108,98013
4296902,197334
23762,3874
100417,9591
7804819,2218381
203806,23888
24142,2812
770258,154941
3546133,787925
1821761,199098
114898,13920
7466155,2076118
8916583,2533883
3535524,786826
28743,3401
230056,13667
37062,5877
57962,6475
3546485,788046
2966763,170807
21476,2465
22588,2626
28165,3280
555624,112812
21465,2433
877960,189919
25966,2600
6935991,2024686
136589,17073
235110,31496
24042,2762
150091,10378
8324175,2310634
175219,21974
1510301,103362
3811762,126658
3694060,809634
1821794,199099
28063,3339
508802,99835
1278800,281545
21574,2443
3155802,73190
247453,50623
3877142,912893
416366,86694
33760,4756
233783,13704
33173,4730
3545741,788034
1669869,402794
24277,2788
5935646,1635516
480863,106220
247509,17409
3993231,1119654
28920,3409
2444791,523675
8013825,2224363
27364,3164
1884136,516220
28601,3152
28418,3343
4259809,224142
3785641,905710
922439,137432
699239,159200
937583,192671
2067804,358582
2965274,123232
231309,13651
26970,2628
27309,2554
24522,4018
1071384,234675
2954673,64123
2298439,639788
27883,3195
122102,20984
28547,3475
413224,14946
3196541,104586
523505,96778
33455,4771
3929002,201990
1174763,83788
21413,2453
3546112,787984
2440852,521368
33284,4719
3545671,788037
27606,3172
28836,3513
10770611,3101438
37341,5872
151366,17733
176384,19209
1407541,598073
434175,14898
38077,3881
62305,6766
28845,3406
541091,110324
3265748,158650
463325,88283
820686,168700
7491968,2141723
36826,5784
7011674,1988595
3547045,787958
26922,2781
6740110,1901466
28784,3388
401431,13047
233657,13714
1924136,81908
2947970,93147
24402,3979
907611,186311
4203573,143211
6167278,1393722
253393,28831
1648232,423755
3509206,961911
182961,31195
5198498,1195840
27658,3220
3901361,925052
231653,13597
3898335,925298
3714717,813362
439694,60840
393234,47288
227258,35229
3512048,187464
3877667,924939
605787,111943
1441801,60940
241751,15278
73232,10206
28714,3394
235796,14509
29165,3423
358614,11960
439768,75563
220338,13636
21378,2418
33756,4776
27395,3051
3549109,788211
1303649,285859
4112033,171157
452881,96306
231767,13535
33532,4778
1316138,102064
3122197,73824
924753,181000
4730747,210248
166934,21687
751958,153597
13322351,3844966
3538013,788017
1432349,61562
3547199,787931
11828958,3352643
3637938,185126
524430,74980
464532,62967
411240,69242
11312731,3223421
423062,71865
258432,26085
20538,2331
3150002,72169
342540,43024
28749,3424
28701,3396
233485,13647
3547288,788113
28692,3363
3866154,912735
5896046,1672788
3832258,892501
96021,10991
3208527,72741
502510,90398
865366,122072
5668906,1626052
11342,1095
237056,15182
747833,152648
27622,3255
123252,15851
5613451,1270924
234431,13754
246593,41675
33624,4773
27363,3200
629469,27020
36993,5782
8064007,2226003
1194510,28271
21517,2464
956424,25515
810999,84062
253223,54735
3505604,139955
27593,3218
485869,63912
246619,32019
682208,89627
373078,60118
516935,108361
33695,4756
3874925,924983
3027943,69049
232940,15139
1178318,34047
233971,13715
152269,19952
24017,3818
3546037,787870
36203,5731
36619,5752
104533,19279
21653,2443
1416898,302794
586565,70759
229757,13667
33614,4751
855446,16424
133714,14337
10463112,2976055
7193974,1987633
392993,85628
3990481,572135
3761897,219928
3533758,786677
35832,5666
457849,94310
999200,195243
238989,14988
248082,17079
5675811,1592880
100745,10546
6206858,1396209
28001,3250
3874717,909476
624808,26838
6240091,1789054
123222,13953
3547046,788110
2954695,64123
953998,190944
3784252,128690
184673,36225
3546598,787943
165732,18178
36671,5752
938809,206795
763884,103932
292318,36198
27084,2604
3060560,838981
1525715,228183
3683029,808850
73926,9048
3861318,912776
578113,70690
24129,2821
3827567,185018
31567,3981
269645,27246
3798758,152028
1306712,182290
1954990,83206
659554,90019
1110557,242660
230783,14299
3860815,912199
7219904,1993246
21696,2470
3428330,165481
27935,3218
3546371,787935
3356599,111566
28724,3419
3546233,787805
27455,3172
2480453,405614
5343396,1214124
632948,122660
2412049,516396
27723,3101
3131955,69779
230427,14077
183704,36312
2484123,491090
21687,2471
154173,20544
3546557,787940
893907,182169
3548039,788499
99994,11534
488588,53967
683190,93218
1461749,191235
242974,16551
26357,3077
3117998,154858
144158,17625
239711,16486
429312,15606
635218,89365
7573559,2147040
805850,132581
261828,26194
3817145,892602
1866219,270072
33390,4762
28783,3326
3799841,912777
261027,35699
3890714,193591
1667164,445420
187317,30338
230821,13654
28198,3235
1243330,159677
85259,10249
1029926,204764
194946,22381
28758,3416
400862,84291
255984,47215
427255,58184
265159,25523
1249203,263887
460821,87369
112690,13148
167271,33105
3533749,786663
27499,3153
31872,4047
33320,5239
37019,5837
37325,5840
430239,89377
3871711,916932
150008,17078
234020,13732
2987950,69302
901430,188883
3543734,788036
11997088,3473358
6486481,1829241
8406,735
21476,2423
28931,3412
27677,3143
230155,13617
199047,43889
223835,13671
378430,11299
193735,39471
37292,5828
3547592,788087
3751117,167988
3217743,73957
2405531,411757
27774,3233
3547135,787977
466183,88086
27818,3128
28558,4017
28848,3499
27631,3104
4067427,1120949
1711549,275054
24311,4035
212649,35193
552772,111995
27388,3188
11670536,3346367
1508437,112390
33140,5275
405917,13181
36740,5781
3714629,180961
408735,14917
2553749,442254
233166,13703
271596,28113
1644415,355141
477905,63295
191113,10694
653822,98541
203157,32337
100236,9597
626398,26661
28802,3374
28517,3466
118109,10165
1260968,265470
36813,5732
27731,3233
286961,46523
779075,165947
3090979,72120
659556,90019
553178,101513
513354,9424
27983,3238
8087660,2303566
33321,5287
1341885,172566
392891,59854
1252049,267621
67811,7975
257160,14074
110603,11716
21303,2438
690981,92027
33856,4768
2668096,310160
33254,5286
2631950,329867
2425359,430324
423990,14463
28296,3997
6896158,1985884
464851,62573
7658612,2188074
182963,37239
23405,3816
3562310,160493
2366662,303453
3549017,788452
5767282,1614729
8830473,2481058
2659726,453044
6225460,1746697
3885587,925019
888461,181997
462592,96568
265302,26271
639038,144009
1291550,284478
868746,180516
237693,15038
28540,3399
27983,3385
594206,129811
155621,33470
8007175,2223780
33397,4754
2528532,360686
3685161,212911
468070,64381
3848655,893571
150111,20432
28708,3362
3523151,189315
1306708,182294
231643,13968
31896,3982
862358,178880
468559,88604
36444,5694
553296,112014
1870502,79814
228450,14514
9282706,2611079
233288,13654
36328,5755
1283100,161837
24049,3835
28455,3405
1278689,35393
5055840,641777
195924,29717
6127787,1381199
433576,89499
7170862,2030852
516742,107926
3850921,184436
3545057,787833
3866372,912921
21473,2402
125893,15760
1332819,292194
989200,207584
2093560,580531
21370,2439
182336,27727
37207,5802
2944808,63612
33524,4740
36697,5766
263715,34732
4324851,205655
3533706,786333
28862,3411
1648355,438418
24173,4038
36593,5739
246173,16200
597483,41121
6285731,1752772
10377418,2972549
4496383,206769
190300,10473
488598,53967
7058924,1992073
227326,13637
291936,36805
3866016,912918
28417,3387
36412,5721
616507,83921
1414240,59867
1293634,178900
461497,54421
5188902,1190062
2938682,62771
5393567,1534287
3435960,114452
3814905,822240
1732549,80692
28358,3399
27549,3109
813888,168396
28367,3122
33482,4724
1424662,271299
368706,70484
28798,3400
3698374,810105
28310,3080
3547135,787975
181294,36072
432474,80066
160873,27825
831544,176997
28905,3405
4148447,200598
9655542,2725857
67319,7113
8690142,2460133
1318136,82897
21667,2485
240169,34951
3548905,788457
33275,4726
103039,12410
2484702,532643
22143,2532
837947,170292
21424,2455
271859,41758
28717,3366
1919114,66427
31898,4044
231771,14788
383666,62420
21521,2467
33399,5317
29546,2776
1843259,78179
1412588,168963
23660,3812
28364,3142
24129,3974
27772,3112
263986,25597
425651,50520
3134476,70969
2317659,57071
3861414,909333
28446,3386
1660549,359067
535846,109138
596195,67660
29058,3402
23859,3828
268951,26467
4025266,194108
9153955,2549407
7046184,2031832
1224107,266516
1919286,81123
6913250,1915203
13290006,3841058
584870,72552
1414017,60281
2475266,489266
5964201,1669813
157377,21184
3865190,906625
438260,76433
639034,144009
261221,33587
3890480,188091
2963713,125523
6300437,1331400
28604,3415
265765,35036
3546514,787994
4701801,220961
3972748,192966
22445,2580
36761,5765
263676,25560
5950107,1643890
549880,112717
3023498,69890
419314,89188
122531,16325
173024,26730
2494732,533692
120007,14872
459682,87253
29110,3439
1451256,196131
3862018,892473
36797,5763
3843998,893765
3217228,73507
1070428,154500
235073,30067
3547647,788111
1956228,83684
21508,2479
239622,15058
4805415,218528
87120,11219
235470,15092
33186,5245
3108867,70196
11964,1443
1248151,263219
8321510,2378103
258553,55042
5989946,1684390
238696,16290
224921,14157
28814,3400
279417,37204
27569,3243
234345,14185
33318,4727
422635,53750
105344,13997
31989,4021
240299,16738
3064616,156478
20711,2360
3174413,137131
24170,3992
33313,4691
2320709,389557
265539,45310
3088845,72857
28422,3416
148727,17368
27649,3178
28420,3104
28415,3413
2122835,590094
819428,165884
3871175,909145
232602,14708
28224,3228
49899,6709
3849080,896129
24303,2823
35888,5655
29123,3376
236137,14974
670573,148156
199772,38979
7062941,1983423
225777,14172
3874371,912959
27726,3198
97770,11368
28729,3307
33469,4755
26838,3125
640200,144009
234206,22835
393332,13621
27524,3232
3869620,916718
208578,31470
21308,2427
827649,167670
3567915,199545
1555645,407147
655124,144009
1025161,198759
21262,2448
3254471,146531
3865855,896297
419012,15426
28445,3387
2950517,64335
27982,3217
303018,55572
22588,2619
33599,4738
33614,4808
6173612,1751110
231198,15189
6914411,1956403
21259,2417
29186,3407
3568751,173857
23886,2777
377285,10936
1306717,182309
3556674,116114
3856377,912929
1088763,162683
26939,3136
109188,11238
419509,14638
6961418,1919231
392757,12883
21515,2446
112003,9220
8673597,2460731
116895,13724
448179,61341
3546210,787928
3834904,892820
2452620,525756
1856174,79012
446281,77115
2962107,148867
3547025,788075
227702,13942
7606570,2148267
26556,3112
6613860,1843410
929528,182882
3589833,171393
385555,79586
1302540,287784
229957,13797
27846,3244
28954,3426
27244,3189
31121,4407
3318488,161509
3838525,180971
36927,5817
3545821,788005
242312,15195
1474140,45123
2320969,394352
1298387,181575
1257679,171977
3533746,786240
6515293,1475638
33723,4742
3547415,787912
5686790,1593539
6362267,1825331
212143,46988
28959,3396
3891917,925034
1107064,237698
1088644,162661
549262,110956
3575867,173802
237534,14880
3059569,69816
33452,4728
385389,52077
689054,136007
33535,4737
939374,184986
24213,4011
1435790,372799
1009507,141507
235318,14485
27804,3182
548242,111360
5805668,1604220
470266,88784
27959,3230
229412,13584
6172384,1392824
977545,200624
1126046,158895
6097158,1755907
839422,174851
107458,12273
420132,80298
322613,48034
471045,89069
434511,66103
37020,5831
33469,4727
187551,28713
28714,3484
562098,103786
37422,5883
28536,3347
998376,218420
405673,14299
11769586,3348135
28421,3357
21491,2469
439970,74646
535420,76195
24066,3845
35698,5616
1620145,440722
740316,83741
451246,63362
443760,94673
1421576,60370
37305,5803
261295,53061
559629,41648
3546693,787981
537599,89532
230492,13653
629654,27067
3208178,72290
26761,3127
28804,3443
3867366,912964
27914,3267
28724,3404
3760672,809893
5336002,1527125
28183,3338
2203826,610330
3867299,912838
1839659,459213
1875910,62604
1056599,20054
33279,5296
1045739,113063
966493,106546
1417970,177629
21528,2441
6518709,1830360
1242904,34268
20740,2774
3161938,72776
478338,104878
4112181,598768
5816325,1630242
6778681,1909249
21706,2460
28468,3125
390695,41359
1414841,60670
26596,3065
31885,4034
21473,2455
3546950,788007
172214,20338
3545630,787977
3076051,70598
32959,4727
36697,5752
2026712,87166
601712,80492
28605,3479
7281376,2061038
27695,3141
407721,84692
233096,14361
67925,8040
20818,2805
3547345,787958
3538543,159502
48056,3846
28378,4014
29006,3417
1252684,267473
227766,13725
28842,3433
993578,113779
10106,1018
909248,180403
266191,26435
23924,2782
11024980,3109819
9220192,2555373
257158,10377
234068,15393
3700487,174220
3595100,175113
1381255,296499
28074,3269
385911,12007
233346,13754
1981797,546892
3815885,892452
247458,50534
2450449,524832
250505,50739
26749,3113
36787,5755
22418,2565
26391,3043
6961511,1919068
27232,3195
28378,3418
27926,3229
2464328,526175
636128,27133
26509,2773
2090561,91600
27396,3104
3182414,70725
28541,3451
28725,3382
28371,3339
3849364,892430
237288,15129
24239,2831
240572,49162
30815,4373
171208,22995
234158,14523
28670,3405
36769,4369
3812944,884912
20993,2399
735315,108545
3129150,70646
4619131,493442
4367153,201167
1209125,155477
2471151,526671
264234,30047
390462,81446
674476,130522
521641,70722
436578,15818
28340,3408
21352,2439
895626,179758
196926,27757
273372,35338
7274447,2066545
7413239,2062936
37230,5836
33741,4778
1583665,35221
3830234,892539
23610,3800
3507808,163738
1463964,376114
1314960,288483
349730,50203
233355,14153
232066,14211
3537497,787733
653883,80207
261377,26393
2160853,331441
3195688,71007
347342,44522
828633,106080
62938,8408
27958,3222
1973809,50562
28874,3325
6321950,1424336
1813643,76187
3379176,731053
3867734,192281
14687,1410
403719,77324
20726,2391
232769,13645
36939,5787
728244,56580
328553,59996
234200,22837
268825,26462
3530302,785739
21492,2429
1705583,370177
7275330,2059024
505522,90437
1796924,492314
27648,3258
1143301,246081
24495,2831
7375403,2069853
33724,4761
2067531,570223
3546959,787936
31018,4387
293819,37786
241206,54675
1329369,27433
3544743,788028
3879545,912904
28758,3386
2935673,64592
24095,2832
28948,3409
271197,27646
2976698,125658
37106,5881
28145,3330
1727355,184956
937378,192215
774362,116746
33426,5304
6468288,1828519
21774,2453
560266,41668
8405326,2377355
851125,113294
3640533,961601
472979,83347
1221841,266388
6559163,1845423
666924,78192
2551931,120976
28501,3347
2929413,62681
24168,4013
1397194,295692
28920,3429
3843270,896402
373192,78844
848186,111954
4707902,221841
3906890,925028
2486826,531007
539236,109817
23900,3832
2464909,420235
27485,3176
3548762,788392
4362704,181666
3761426,177951
28808,3373
2427127,351345
764712,153073
227839,13649
24065,3831
21496,2427
70658,15803
10816,1392
3837528,892846
3009306,373086
31935,3470
504790,66388
1117840,243031
3832119,908807
4155507,196586
3414291,738607
23373,3859
28660,3413
28843,3493
55958,5327
711622,93950
2931606,62133
614458,84564
28366,3361
5328394,1456356
1146875,48992
28720,3187
33522,4767
26828,3116
21645,2448
512483,71245
21372,2425
37385,5850
1960224,69754
3136107,157445
597840,41120
1099400,240487
3546979,787922
24374,4013
27481,3195
2937849,62755
637723,128751
33435,4732
33407,5294
3892513,912758
28781,3410
3902115,929260
28515,4025
20653,2385
1284584,269285
27649,3174
489700,18576
27481,3214
87018,10134
103791,11661
3869173,924932
1132988,245374
1885696,80417
485063,100843
26583,3105
24374,3997
21482,2416
1437030,45837
646761,147055
28549,3422
9244653,2603397
476574,99131
402636,48058
33241,4770
28765,3346
24114,2792
24392,2859
2943867,63491
24611,4027
7262212,2028932
1171266,148038
3765525,893416
185171,21049
3875284,912891
737849,147023
227079,14068
667943,151661
452110,78426
381948,12372
409105,13690
28664,3359
3126716,73120
232489,13640
6190934,1398003
968720,192854
614732,108373
170312,23954
21248,2374
21669,2445
293391,41352
196037,24942
860934,187567
513582,92831
2040026,301237
3872612,912868
4213968,212864
238526,15115
241231,16364
3548353,788280
240845,15746
422820,86782
158989,21314
12676697,3715515
239597,15222
4137725,208937
28543,3407
1386345,298495
78002,8375
24024,3822
27799,3214
927949,195262
4177575,178483
27449,3202
31871,4028
36750,5752
258227,43962
467622,16988
244642,37098
155991,18124
3035256,740550
26965,3103
798979,162740
6420428,1445366
24041,3828
401058,13514
1555308,64819
750962,153763
959781,199583
28234,3371
21390,2432
21545,2404
8286807,2377165
941504,191121
303224,38852
5214755,1187382
27809,3256
128608,18269
33328,5285
715472,148748
3547034,787919
7582980,2142982
2444013,521956
3311326,158278
27935,3123
28624,3434
233313,13658
3892062,912770
3406409,931479
3425988,930355
3546912,787995
236195,14684
27560,3122
37072,5800
1306734,182297
122200,15777
447621,16418
33652,4762
27642,3230
2515341,538842
29095,3370
29023,3437
1176160,250482
26549,3112
354096,11692
28977,3512
22316,2560
23967,3811
3703398,174892
413006,12810
452360,58971
905137,186045
27563,3204
104701,18855
37141,5792
5688395,1595058
1209020,155462
552775,137756
28713,3341
1469888,186509
3557927,172916
33483,4721
30769,4356
24638,4006
3088557,72276
5581536,1556973
2448243,524301
27559,3192
21589,2438
246071,16160
3445311,747538
391009,10559
3854145,905708
3891586,925002
28430,3320
27734,3119
113438,9589
432023,89293
1869582,80064
1260503,268336
262997,25454
233792,13680
24423,4000
1739645,456695
386109,63461
28677,3299
84500,6962
2467412,394162
7491887,2103113
28406,3994
495231,88858
2998806,70514
31301,4412
3849666,892484
245326,17376
1372584,292111
3453147,170332
594065,78873
957007,187685
282262,23168
3543502,788031
899163,176293
370292,64001
1112677,244426
3871634,910042
582390,110065
1117394,242259
2326385,649782
3864951,913000
3088658,149197
4158321,177118
21194,2430
8829647,2459861
1947412,291701
1287232,197649
3544834,787810
1378315,295014
1136901,21469
229497,13857
659536,90013
277923,43268
27699,3206
3869763,912964
24527,3991
1025525,216930
167807,23682
1222168,266393
938816,206795
441433,85062
444840,15782
3748580,183076
1121856,244598
23886,3795
3239948,432565
28982,3415
2443903,523936
413924,12660
2937614,62750
6057521,1681371
3546006,787983
2537739,494036
22435,2580
911478,189507
229428,13505
4800620,1572294
560271,71937
2753966,769449
239281,15121
60513,6761
5192062,1185823
284290,40124
2449223,404942
2952413,64817
28051,3222
376773,47458
27461,3217
3547323,788013
226623,13685
268244,27209
805285,168211
176092,26080
1737425,466557
31718,4009
537721,90315
21421,2416
26731,3110
1988444,80596
653095,73171
6901843,1912957
21603,2422
1012537,220098
7357729,2069786
3547291,788056
209059,39595
28109,3249
3882672,913524
3884506,909630
27717,3169
552487,101659
3854790,892894
388578,12386
3483093,183777
1028347,193847
27573,3077
346909,53312
1550863,409309
264788,26295
27724,3239
3705294,812856
37076,4139
233245,14550
488640,53972
3844577,911624
834343,169609
1015420,201281
957891,139338
25055,4067
1899393,80115
12211591,3468503
28791,3386
1537854,115328
16875,1894
362283,11889
1571231,66877
406754,14745
839065,118530
265307,35186
3531422,785956
221719,27250
28450,3326
434308,74709
3000905,148755
239322,49146
237326,30697
173569,37863
973691,189762
233571,13694
548609,111531
26064,2607
230565,14863
24216,3987
22557,2605
3060080,100987
4077834,203143
395194,12435
233592,13680
197363,11250
378399,80946
3895354,925173
1297442,172665
392623,12224
3542032,964970
461995,88119
297663,50544
409344,74252
440553,81112
3909317,925299
22423,2594
28777,3399
178411,28103
146270,22453
134808,22657
1211840,265275
233422,26569
560760,115558
540311,117840
228672,13611
35816,5634
27859,3228
3851067,917651
3546054,787912
3706024,183007
816400,165930
1740834,460512
233184,13709
3841374,896432
207245,25586
22654,2602
5793852,1307573
1424145,225561
3743516,1028870
3775966,182106
27638,3203
1927386,81914
22612,2583
1382068,297246
3131565,153185
536620,77881
28725,3394
33034,4695
141037,16955
321085,53972
28270,3333
1353517,286247
466979,100117
28535,3379
416776,13171
670438,148153
407766,14762
3424485,930798
2692756,315310
3547222,787999
1850279,78499
1396962,295865
870745,182972
563843,119189
3545219,787830
31570,4024
1396616,59576
3883564,909888
2265442,630947
546162,110714
4064821,198285
24758,4018
190614,31500
28545,3459
293916,32734
3084875,174596
22626,3677
21364,2427
261302,43999
3898112,909759
903023,187075
7403283,2142590
260900,18142
341887,75230
845950,179158
22602,2625
1254096,264098
23121,2641
4264619,210846
5490076,1245192
28719,3395
6258067,1751943
28428,3387
4235361,304663
3538558,787756
312531,35873
651642,61920
33700,4756
28204,3495
200022,39080
3352918,112714
3862770,896441
73118,11115
1990618,530957
28776,3416
24743,4031
29646,3317
24480,3988
24184,2817
8704581,2454011
28528,3431
155359,19518
24090,3830
2507719,534387
3224752,73203
3447656,189602
3197408,71282
68363,7021
8917738,2466823
37314,5899
21247,2431
72292,8184
204408,23959
132474,15950
27821,3133
994367,215347
146183,16712
417505,75105
109745,13031
1134938,48648
1417458,60471
245486,16651
4721695,213854
105614,12544
1896307,62458
935486,39511
268291,27560
265720,38856
12582897,3599036
3122811,70719
2603801,440199
31407,3977
239651,46341
10540531,2983345
33382,4727
1108544,238492
230686,13670
37131,5813
23422,3861
2490176,533230
391470,11662
1418681,42626
263077,25678
982523,197036
7267553,2067885
182269,31077
488434,102278
114932,13119
243827,15991
1098476,237695
24424,2870
3162200,179873
1819835,57516
409083,13468
3902941,916090
10922219,3218632
27852,3208
1411884,83320
247961,31325
232316,13582
26972,2611
1233781,65188
1124143,242250
459806,17345
33106,4691
469360,91821
1249135,264092
3133736,72166
3395469,138444
28262,3117
23632,3881
236165,14723
3816298,184615
424827,72629
2827174,143378
28606,3405
601703,81804
2482650,530571
1859942,79091
33956,4790
7517546,2075958
6440036,1827550
3050675,73177
3890021,912907
28934,3527
8275207,2341247
22785,2622
28621,3344
28710,3441
28063,3236
264903,25578
955118,181735
632070,26712
358808,19622
7662981,2179106
536465,70165
3096359,140845
28943,3424
3736446,244623
233893,13715
740372,83743
21264,2435
28823,3403
26392,3021
3866450,912876
1308090,285742
482614,84926
36827,5828
26586,3067
6348482,1795265
24162,3828
2480463,531841
887695,124145
23300,3821
3008750,373081
1499604,63217
2995844,96558
8092688,2299759
8390167,2359119
28883,3427
27707,3182
3345416,188106
28251,3387
21203,2419
2524706,364958
2517343,367520
5643505,1558671
32276,4074
23530,3808
3476780,167989
3089200,142382
3205738,869424
3838157,892838
684286,152664
227257,14413
3546568,788016
3874039,892675
29094,3413
28657,3997
3377840,732847
31659,3989
395887,12938
65303,8956
54616,7011
417940,14784
24431,3979
1390539,220615
26964,3171
28539,3488
381968,79093
1821742,199092
3879781,912652
28610,3395
8935472,2536760
3545207,787984
1723541,246148
1843092,207851
21415,2449
320277,80214
621882,26184
541497,100056
2940019,62757
3544851,787825
271119,33398
174166,21085
3883298,925300
37217,5821
2372482,403557
855618,180057
562826,102857
21224,2436
33369,4724
1957882,500402
2108622,92971
3543492,788015
21339,2440
37373,3894
2441389,412480
3516641,961822
609970,116337
50256,5533
589408,119427
398633,12153
24503,3991
122977,15653
1850917,508411
126276,21319
234021,13825
172216,20338
27521,3190
28647,3378
3545938,787946
235189,15226
311576,61457
27648,3132
4204848,192574
540621,68511
268555,27195
28429,3349
1249649,34998
212510,47056
22473,2606
37059,5802
1981492,80605
3853596,912922
28470,3344
549732,111511
1434625,60872
27423,3206
28346,3357
3521846,144464
788868,33529
650212,144008
1144722,20838
488548,53965
13037229,3838115
28413,3364
562824,102857
434931,14995
2095605,268701
3198303,69977
36641,5770
827384,96404
167393,24073
100788,11971
3916441,1088618
37322,5860
304800,20891
23120,2439
1667707,406141
575429,125194
28724,3407
1001063,127906
33634,4749
3613190,122442
6911405,1923506
6114514,1714394
164048,23774
3868535,913041
489507,106576
314256,79652
918560,191276
3892975,912933
573454,76882
20528,2333
7682714,2189823
28825,3407
2812267,142830
3545303,787875
3535741,787262
3242472,457034
236006,14973
422557,16051
33823,4800
7564041,2139276
1821739,199092
520590,108690
1562301,31201
22443,3672
8627760,2391270
617913,130889
26695,3129
7707113,2178781
7275364,2063435
1531741,225210
393232,47288
2518342,418369
94685,11065
3333324,143647
3609080,227719
648716,124233
4053565,195616
384629,52585
230217,14400
386755,79761
7542589,2144436
201510,23212
1757175,74948
936332,189821
232972,13691
1646157,239733
1024970,217806
3892133,913303
24191,3980
476610,103181
3705383,182082
234231,22837
469684,82554
244218,15863
3042861,68173
1127471,245390
1711134,72975
101914,8607
24232,3843
238260,15114
165664,18177
1378690,292103
6302842,1426382
1212786,265785
3835044,892455
489965,87292
283140,58477
113713,13867
1362031,290865
1158651,178117
282151,44030
52570,6771
5688116,1593610
3422959,740862
420655,71865
3951922,1084946
7050711,2026150
182014,37146
413100,13005
2451279,492819
130847,24121
307743,32343
171928,37381
3438740,167542
2888309,142955
238237,15139
24181,4050
462010,87724
3868470,912945
2178288,591746
4493934,211942
3878049,925328
4363688,1138716
3744825,1024270
242517,16791
3961973,176022
22534,3667
1112461,239189
22415,3676
23595,3887
12591451,3593340
24344,4075
3519064,197327
24104,3849
4380768,204339
4142129,205607
3828086,889319
3126832,153829
1350588,284473
604898,127730
6075908,1676929
3818940,191052
477918,63305
265303,26719
307917,40998
269624,10409
3288499,147330
4007137,217136
232225,14124
3343851,163053
1699149,368647
1696885,71362
565325,41500
1980991,50083
8189716,2380174
762621,154291
24650,4008
3738685,177801
503057,105820
23791,3921
