asm_regs_edx,asm_regs_esi,asm_regs_es,asm_regs_fs,asm_regs_ds,asm_regs_ss,asm_regs_gs,asm_regs_cs,asm_regs_ah,asm_regs_al,asm_regs_ax,asm_regs_bh,asm_regs_bl,asm_regs_bx,asm_regs_ch,asm_regs_cl,asm_regs_cx,asm_regs_dh,asm_regs_dl,asm_regs_dx,asm_regs_eax,asm_regs_ebp,asm_regs_ebx,asm_regs_ecx,asm_regs_edi,asm_regs_esp
489,788,0,0,0,0,0,0,0,96,89,0,36,0,0,87,50,0,87,53,866,365,211,797,327,234
111,10,19,0,1,0,1,2,2,6,0,6,3,0,3,5,4,2,5,4,88,546,12,212,12,61
41,65,0,0,0,0,0,0,0,8,6,0,0,0,0,4,6,0,10,0,180,101,58,91,58,41
134,94,0,0,0,0,0,0,11,1,0,0,0,0,0,7,0,0,0,0,151,138,101,79,201,266
130,109,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,274,196,92,148,339,243
54,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,81,29,38,116,1
133,98,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,396,181,85,145,193,225
119,76,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,124,151,71,81,246,272
9444,8116,0,0,0,0,0,0,0,126,215,0,101,9,0,221,32,0,76,54,8219,2440,9195,11929,8502,827
156,100,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,428,204,91,143,229,245
624,876,2,1,1,1,1,1,0,77,0,0,67,0,0,10,10,0,7,0,1823,555,383,1579,596,1642
1111,863,0,0,0,0,0,0,37,84,48,0,11,0,4,114,10,6,86,12,2145,760,806,792,585,2205
101,169,0,0,0,0,0,0,0,16,2,0,10,0,0,16,0,0,2,0,340,106,128,183,129,299
76,81,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,166,143,64,110,230,272
641,870,127,0,0,0,0,0,76,123,131,0,72,7,0,98,49,5,26,100,1222,848,314,898,410,248
157,86,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,150,184,74,137,207,225
77,51,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,120,114,54,94,130,144
1024,15,1,1,1,2,1,1,5,13,2,6,6,0,1,28,7,4,7,3,1280,1426,10,944,12,99
32830,23977,2,2,2,2,2,2,0,4280,607,4,405,109,2,968,586,3,675,413,83294,82523,9150,57474,15409,9200
46,47,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,62,67,31,79,136,95
497,821,0,0,0,0,0,0,0,43,13,0,13,0,0,100,15,0,33,13,1115,729,273,908,382,363
1193,959,0,0,0,0,0,0,37,92,46,0,14,0,5,120,9,5,94,11,2211,850,928,849,678,2199
34,24,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,113,35,18,24,48,44
88,74,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,120,146,79,125,241,273
22,27,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,47,49,21,79,154,77
119,82,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,424,183,116,148,175,224
1109,11,2,0,4,4,1,1,5,24,6,6,5,1,5,29,2,4,8,4,1202,1546,13,1222,19,97
29,31,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,112,33,11,44,40,44
307,1569,0,0,0,0,0,0,0,441,0,0,6,0,0,0,5,0,1,3,2636,1077,767,716,1166,218
1101,7,2,0,2,1,0,1,3,10,6,3,9,0,3,26,2,5,5,3,1195,1546,10,1208,11,96
19213,12080,0,0,0,0,0,0,91,1239,846,0,144,125,11,512,132,11,672,137,30707,8870,12846,14970,9454,23590
118,59,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,113,156,78,233,307,223
56,40,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,78,84,47,171,217,152
126,80,0,0,0,0,0,0,16,1,0,0,0,0,0,10,0,0,0,0,162,124,82,106,234,262
991,21,1,1,5,3,0,2,2,37,1,7,4,2,11,30,2,5,8,10,1249,1509,19,1185,20,101
623,665,8,0,0,1,0,0,2,46,36,0,9,0,0,88,41,0,38,35,1301,881,338,943,436,510
4922,6158,1,1,1,1,1,1,7,372,12,0,488,0,0,61,4,0,14,0,12514,2630,1733,10098,3223,7573
258,861,0,0,0,0,0,0,0,249,0,0,4,0,1,5,3,2,1,1,1549,715,529,446,748,115
138,67,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,158,179,86,155,203,225
345,1197,0,0,0,0,0,0,0,265,0,0,2,0,1,6,3,2,1,2,2307,890,584,717,880,222
178,179,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,2,423,416,198,190,204,69
98,73,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,275,149,97,121,174,182
114,86,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,183,183,87,143,206,225
181,122,39,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,289,201,99,116,331,243
186,209,3,0,5,3,0,0,13,51,1,39,8,4,19,12,0,19,17,19,339,123,230,205,179,158
101,85,0,0,0,0,0,0,11,1,0,0,0,0,0,13,0,0,0,0,143,128,116,92,187,260
916,188,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1056,541,170,909,179,65
1732,1966,9,0,0,0,0,0,27,178,140,5,71,21,24,260,123,0,107,135,3186,1409,920,2488,1113,1132
230,525,0,0,0,0,0,0,4,57,1,0,2,2,0,3,1,1,1,2,691,401,264,219,216,64
450,1061,0,0,0,0,0,0,0,40,9,0,12,0,0,30,11,0,4,8,1885,773,454,1054,662,720
1108,21,6,1,2,1,1,3,2,28,8,5,6,0,7,34,2,3,8,9,1227,1549,26,1217,20,105
117,67,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,111,146,78,174,271,200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,752,1,1,1,1,1,1,1,113,1,0,19,4,0,108,4,5,25,0,1952,1129,708,804,775,162
387,289,8,0,0,0,0,0,2,38,15,0,6,0,0,74,9,0,9,12,554,463,139,391,178,288
811,5,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,1398,759,5,793,5,71
406,345,23,0,18,23,0,8,58,174,0,100,45,1,28,55,0,62,49,0,704,768,354,377,424,195
499,486,82,3,27,34,1,14,106,293,0,198,87,4,96,133,0,98,96,4,1073,649,560,538,619,214
262,200,0,0,2,2,0,0,9,20,0,17,3,0,8,10,0,7,7,0,350,973,236,279,221,123
476,598,305,0,0,0,0,0,2,255,26,0,7,0,0,101,27,5,44,13,1187,785,304,759,1427,452
185,110,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,268,199,73,160,323,243
33762,25557,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,33088,6078,29267,33158,28547,301
191,85,39,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,280,198,78,145,364,243
97,68,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,100,147,88,99,281,273
311,43,0,0,0,4,0,1,7,50,2,8,3,0,13,17,3,5,5,3,604,961,51,560,51,269
117,64,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,152,148,76,109,210,272
136,11,21,0,1,2,0,1,1,24,1,1,0,1,1,20,4,1,14,4,102,569,27,254,15,80
951,28,11,0,6,1,1,0,5,21,6,7,6,0,3,29,2,4,16,1,1000,1388,21,1014,37,102
396,582,0,0,0,0,0,0,0,45,5,0,31,0,0,22,0,1,25,1,1020,341,677,482,308,796
566,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,379,5,615,6,82
5229,24232,0,0,0,0,0,0,51,2134,293,6,1205,106,11,469,82,21,267,72,47016,35876,12492,32642,14328,5710
3124,4700,8,0,0,0,0,2,54,514,192,18,72,15,43,473,170,5,275,210,8908,2375,1636,5176,2360,3073
119,110,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,170,185,97,110,203,224
1111,25,3,0,2,1,0,1,7,25,6,6,8,1,4,31,2,9,5,6,1230,1549,18,1218,17,112
510,2,0,0,0,0,0,0,0,22,6,0,0,0,0,1,7,0,8,1,727,2117,4,676,2,199
108,76,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,275,151,85,117,176,182
1112,13,2,0,1,1,1,1,3,17,7,4,5,0,2,31,3,4,2,2,1207,1546,19,1215,13,104
1107,14,2,0,0,3,0,2,2,23,6,7,3,3,5,30,2,2,3,4,1211,1550,13,1210,16,101
617,1138,0,0,0,0,0,0,0,157,0,0,0,0,0,4,1,2,1,0,2427,710,580,1154,831,184
121,80,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,119,153,55,127,278,272
36,21,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,112,34,23,43,39,46
319,245,0,0,1,0,0,0,2,8,0,2,6,0,1,4,0,2,6,0,254,552,304,256,215,10
113,77,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,133,152,69,118,224,272
7916,8117,0,0,0,0,0,0,0,126,215,0,101,9,0,221,32,0,76,54,10513,2443,4611,6581,4683,827
10415,15146,3,3,3,3,3,3,57,1976,203,11,1464,38,3,776,125,10,562,54,27969,10386,7722,19866,8376,16254
420,552,0,0,0,0,0,0,0,22,22,0,24,0,0,57,12,0,15,18,779,566,261,627,291,234
336,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,660,5,333,5,66
805,1295,0,0,0,0,0,0,0,442,0,0,11,0,2,7,2,2,518,0,2228,1162,730,585,1001,198
448,387,0,0,0,1,0,0,42,67,42,0,87,0,0,92,0,0,59,0,905,699,288,1155,207,170
1108,21,6,1,2,1,1,0,3,16,6,7,8,0,6,34,2,4,6,6,1207,1545,13,1216,12,95
52,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,90,88,33,195,206,151
462,497,0,0,0,0,0,0,0,123,0,0,41,0,0,52,2,2,117,0,955,227,208,890,201,194
41527,35614,0,0,0,0,0,0,0,124,215,0,101,9,0,221,32,0,76,54,30371,2443,36698,36372,38288,827
488,403,0,0,0,0,0,0,18,9,7,6,48,0,0,43,9,0,15,12,703,493,272,537,338,85
48,50,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,50,66,33,114,145,99
115,47,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,141,154,77,142,224,272
1321,1140,0,0,0,0,0,0,37,86,52,0,68,0,4,124,9,6,103,11,2712,1551,1228,1002,738,2618
113,79,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,175,153,64,105,224,271
126,92,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,293,198,113,145,335,242
1122,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1924,640,5,1143,5,58
680,3964,0,0,0,0,0,0,0,152,23,0,76,5,0,55,1,1,41,2,8008,4149,2956,2513,3067,1299
81,73,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,128,152,92,87,255,271
89,86,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,121,147,75,99,266,271
390,62,3,0,0,0,1,0,2,60,3,10,2,0,8,14,3,6,15,8,649,1132,51,628,53,317
1108,13,3,0,0,3,1,0,2,17,6,7,5,2,4,33,2,1,3,5,1205,1550,19,1215,20,99
526,1551,0,0,0,0,0,0,1,213,0,0,5,0,2,8,1,3,1,1,2636,916,704,1099,1108,198
85,72,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,141,147,85,109,256,272
122,65,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,134,151,73,92,175,182
5044,7252,0,0,0,0,0,0,64,1178,333,29,518,71,103,882,206,30,435,156,13913,3209,4016,9134,4917,7021
139,86,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,380,184,127,112,190,224
515,1088,13,1,6,5,4,4,39,216,21,111,65,2,52,147,15,387,124,10,2196,1450,896,1105,820,652
655,886,0,0,0,0,0,0,0,87,127,0,86,0,0,169,39,0,95,54,1151,662,332,1066,394,275
1109,11,3,0,1,1,0,2,4,19,8,5,3,0,3,30,3,4,3,8,1204,1544,19,1206,14,98
256,231,19,2,17,24,1,9,44,151,1,44,43,0,43,61,0,36,36,12,501,527,239,260,251,141
929,1811,0,0,0,0,0,0,0,201,8,0,28,0,0,138,24,0,24,7,3249,1352,447,1400,743,342
72,98,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,170,149,85,85,244,273
79,82,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,415,182,96,167,209,224
22122,29980,0,0,0,0,1,0,231,1259,29,92,786,2,110,1729,43,448,1382,24,56737,14707,18232,25028,22686,40300
100,64,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,129,149,85,116,221,272
436,1411,0,0,0,0,0,0,0,85,34,0,14,5,3,62,38,0,11,14,3463,2104,1141,1253,1238,618
140,77,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,115,182,111,116,235,224
116,872,16,0,4,1,0,1,4,48,16,4,19,2,5,42,6,4,24,8,1565,1646,615,517,783,194
57,27,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,36,51,30,150,155,92
348,1375,0,0,0,0,0,0,0,201,5,0,24,0,0,28,1,0,18,0,2582,578,210,729,415,294
433,867,19,0,4,2,0,2,126,127,14,16,6,3,69,28,0,94,32,11,1872,1716,292,965,617,235
45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,81,91,31,128,1
2848,2023,0,0,0,0,0,0,33,831,33,0,643,0,0,606,0,0,814,0,4395,1101,1180,4613,1555,1439
30,37,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,69,53,30,158,150,92
1465,2443,0,0,0,0,0,2,5,216,18,4,32,6,6,144,41,1,24,16,4314,1693,774,2119,1226,871
255,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,81,43,31,113,1
92,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,115,152,72,96,184,183
1146,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1118,565,5,1183,5,74
155,125,2,0,3,1,0,0,8,19,0,11,6,1,3,6,0,10,10,0,315,686,124,160,147,97
118,77,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,290,150,78,106,175,185
340,309,19,4,30,42,4,18,73,230,2,65,66,5,61,87,0,56,44,1,651,595,346,357,370,192
138,87,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,265,202,87,136,385,242
54,28,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,48,54,17,163,164,91
972,31,3,0,3,5,0,3,9,24,1,4,6,0,4,30,4,2,6,13,1244,1514,21,1172,21,109
553,1757,0,0,0,0,0,0,1,205,0,0,0,1,1,11,3,3,0,2,2857,1124,971,1160,1267,229
180,87,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,336,181,99,134,215,224
88,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,94,152,76,90,294,273
1306,1050,0,0,0,0,0,0,37,82,55,0,11,0,4,148,11,5,89,11,2318,978,960,945,749,2318
377,306,15,1,19,13,1,5,39,163,0,87,59,5,59,68,0,46,52,0,741,687,322,320,364,150
1029,24,2,0,4,3,0,2,6,13,3,5,4,1,5,27,7,4,3,3,1275,1434,14,944,20,96
1040,26,3,1,2,3,1,4,8,25,2,6,2,0,3,27,7,8,13,4,1303,1430,29,954,32,97
99,115,0,0,0,0,0,0,1,19,40,0,3,0,0,9,12,0,0,40,339,91,75,101,89,243
542,1968,3,3,3,3,3,3,25,279,27,3,68,9,0,110,65,3,39,4,3618,1843,1032,1770,1276,625
284,673,0,0,0,0,0,0,0,42,11,0,13,0,0,49,14,0,31,10,716,358,244,537,364,233
368,305,0,0,0,0,0,0,0,8,7,0,17,0,0,57,10,0,15,12,511,424,145,442,195,70
100,72,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,120,150,83,131,259,272
2735,3253,11,0,22,3,0,2,32,339,149,4,112,22,27,488,144,8,223,150,5324,1878,1580,3764,1747,2345
842,697,8,0,0,0,0,0,2,90,73,0,12,0,0,120,51,0,67,74,1636,975,349,1275,439,615
1108,18,2,0,4,1,0,2,4,29,6,3,11,1,5,30,2,3,5,5,1208,1550,20,1211,19,102
932,1816,0,0,0,0,0,0,0,201,8,0,32,0,0,138,24,0,24,7,3262,1353,460,1419,743,361
14112,10623,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,22084,6078,11975,15080,13613,301
8433,47673,5,1,1,1,1,15,106,1746,727,19,820,159,61,1010,542,28,647,207,85422,62379,24442,39898,40083,7348
830,695,2,0,0,0,0,0,5,88,83,39,8,0,2,120,76,44,61,80,1243,930,326,975,494,253
967,1841,0,0,0,0,0,0,0,201,8,0,30,0,0,138,25,0,24,7,3306,1353,459,1456,757,365
3682,7318,3,3,4,3,3,3,36,661,130,4,262,14,4,439,80,10,333,34,12488,6312,3432,6267,3723,3067
113,71,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,117,148,84,135,271,200
1389,12029,2,1,1,1,2,1,20,227,231,7,37,27,13,86,58,2,26,14,22342,15707,6106,7509,10953,2124
1104,1062,8,0,0,0,0,0,11,91,152,4,19,6,24,154,65,0,111,117,2428,936,550,1969,598,953
12,63,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,131,82,18,29,48,12
371,62,3,0,0,2,0,3,5,57,2,2,3,0,10,20,1,12,16,5,661,1023,64,570,66,359
90,59,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,348,150,66,143,148,182
431,316,0,0,0,0,0,0,0,145,0,0,29,0,0,85,2,2,88,0,792,210,180,670,128,89
117,61,0,0,0,0,0,0,8,1,0,0,0,0,0,9,0,0,0,0,127,130,94,110,245,264
155,98,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,369,186,75,142,195,224
241,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,81,39,48,116,1
231,267,3,0,2,5,0,1,29,92,1,78,10,4,30,16,0,31,34,29,498,180,327,275,274,232
481,494,36,5,32,27,5,15,81,300,2,138,81,2,87,132,2,72,82,6,945,773,519,508,574,228
43,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,81,90,44,118,1
1234,2219,0,0,0,0,0,0,5,223,18,4,27,6,5,144,43,1,24,16,4067,1707,749,1847,1127,795
45,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,81,44,39,173,1
401,1082,1,1,1,1,1,1,1,1,34,0,2,10,0,5,16,0,0,3,2611,1857,484,1154,1042,266
1274,2290,0,0,0,0,0,0,5,223,18,4,30,6,5,145,43,1,24,16,4138,1693,751,1926,1148,830
1119,19,6,0,3,1,1,0,6,17,6,4,7,0,2,32,2,4,3,5,1222,1546,19,1220,22,102
1195,2210,0,0,0,0,0,5,5,223,18,4,28,6,5,145,43,1,24,16,4049,1707,736,1816,1093,805
633,638,8,0,0,0,0,0,2,90,79,0,13,2,0,139,70,0,78,60,1251,941,296,911,427,485
2274,1963,0,0,0,0,0,0,1,293,0,0,8,0,1,33,4,3,31,1,5186,776,992,3306,1453,892
141,96,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,169,188,104,118,174,225
1325,2945,3,3,3,3,3,3,28,410,129,3,157,30,0,246,54,3,72,27,5245,3207,1726,2758,1859,1316
282,48,10,0,0,2,0,1,7,37,0,2,3,0,8,15,5,5,8,3,572,915,66,507,61,257
124,59,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,123,155,75,107,235,271
289,237,0,0,0,0,0,0,0,20,9,0,10,0,0,66,7,0,9,1,482,451,137,350,165,71
3269,6928,0,0,0,0,0,0,25,1640,486,1,663,347,18,277,346,7,196,341,10295,3144,2567,10847,3504,9955
522,661,0,0,0,0,0,0,0,51,28,0,22,0,0,22,57,0,14,61,1199,302,374,570,406,1100
345,351,33,6,31,36,2,14,69,232,0,66,64,1,51,86,0,60,77,4,677,615,351,383,360,189
264,479,3,0,0,3,0,0,5,40,3,3,3,0,2,2,5,3,2,1,599,284,316,267,241,54
263,779,32,0,0,0,0,0,181,607,37,92,191,0,52,420,0,187,222,0,2610,436,646,1233,412,401
146,64,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,116,148,74,146,158,184
39,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,81,30,251,127,1
500,939,0,0,0,0,0,0,49,94,54,0,27,0,0,98,9,0,65,2,1172,654,418,1138,466,479
120,89,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,125,153,86,226,294,223
1106,23,3,0,4,2,0,3,2,20,6,1,2,0,5,31,2,3,4,3,1211,1546,17,1218,20,107
27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,63,81,38,38,168,1
8572,13139,0,0,0,0,0,0,61,3207,1302,13,1363,240,40,1213,534,43,799,496,21260,6572,6375,17754,8192,13658
240,219,0,0,0,0,0,1,20,50,0,0,0,1,0,1,3,0,0,3,344,222,223,254,307,36
28,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,81,42,36,170,1
29,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,81,29,255,124,1
371,265,0,0,0,0,0,0,0,7,6,0,12,0,0,54,8,0,0,7,492,457,133,430,185,60
112,88,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,74,149,68,116,177,183
52,39,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,57,65,26,126,172,100
113,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,109,145,75,148,239,273
783,3611,0,0,0,0,0,0,25,287,79,6,66,28,4,86,70,1,13,34,7766,4230,1859,2726,2400,1837
129,108,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,358,183,76,151,212,225
322,256,18,0,0,0,0,0,5,2469,10,1,10,0,1,57,15,3,5,4,470,444,159,407,219,87
1490,1815,0,0,0,0,0,0,0,268,11,0,30,0,0,155,31,0,38,31,3800,2718,464,1953,749,391
89,82,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,104,151,79,118,224,272
1683,1876,0,0,0,0,0,0,4,350,0,1,8,0,0,74,3,3,73,2,4479,681,935,2330,1317,748
342,352,30,4,37,28,3,19,69,210,5,82,59,2,63,110,0,53,65,0,603,574,331,372,361,203
390,314,8,0,0,0,0,0,2,22,12,0,11,0,0,51,3,0,5,3,589,443,181,431,211,295
217,668,14,0,5,4,0,3,12,98,56,4,11,14,6,22,24,14,22,19,1553,1851,421,621,634,272
41,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,81,90,43,121,1
112,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,130,147,77,88,178,182
314,317,21,2,36,33,2,17,52,198,2,63,66,1,73,88,0,44,75,3,617,578,337,346,310,174
333,178,0,0,0,0,0,0,1,24,6,0,1,0,3,6,1,1,16,8,753,613,165,395,133,19
2199,1522,0,0,0,0,0,0,37,112,66,0,41,0,5,147,12,5,111,19,3432,1355,1310,1411,1209,3033
1349,1076,8,0,2,18,0,0,19,129,52,0,28,3,21,225,53,4,71,55,2695,1397,868,1961,806,1333
71,46,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,64,67,20,103,136,98
33123,32558,0,0,0,0,0,0,0,124,215,0,101,9,0,221,32,0,76,54,39539,2443,37462,34080,28356,827
476,419,33,0,0,0,0,0,7,129,24,18,34,0,7,87,13,37,34,13,944,583,253,446,231,308
1097,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1079,862,5,1100,5,68
108,90,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,130,152,77,93,235,273
146,74,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,168,149,63,111,202,272
30,84,2,0,6,6,0,7,12,49,0,8,11,0,7,15,0,10,10,6,90,38,48,36,27,32
1547,1174,8,0,0,0,0,0,17,166,70,0,31,1,21,247,54,2,124,98,2910,1337,884,2365,855,1311
64,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,70,83,29,166,221,152
129,97,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,197,184,93,107,197,224
1110,12,0,0,1,2,0,1,1,6,6,1,1,0,2,29,2,2,1,2,1191,1546,7,1210,13,97
40,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,81,91,44,114,1
106,79,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,319,149,71,124,164,183
492,495,37,4,26,29,2,16,103,253,0,141,86,3,88,125,0,94,72,1,1000,719,476,505,600,208
386,729,0,0,0,0,0,0,0,33,29,0,8,6,0,40,35,0,1,39,1437,161,226,924,348,742
521,965,0,0,0,0,0,0,49,89,53,0,18,0,0,78,10,0,35,2,1210,695,407,1162,435,430
111,74,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,143,150,86,149,259,200
4487,581,2,2,2,2,2,2,19,268,66,4,12,18,0,106,46,3,65,34,7711,10160,277,5229,1008,2077
1335,1596,0,0,0,0,0,0,0,453,0,0,17,0,1,121,2,2,80,1,4384,565,914,2416,1201,988
952,26,10,0,10,4,0,0,5,25,6,6,7,0,4,32,2,11,11,6,1005,1388,18,1023,33,95
5,10,0,0,2,0,0,1,2,9,0,1,2,0,3,3,0,2,3,3,18,11,10,13,9,10
100,75,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,312,152,75,66,185,183
1504,1131,0,0,0,0,0,0,0,38,1,0,9,4,0,28,3,0,22,0,3367,303,541,1867,856,2557
1187,1261,0,0,0,0,0,0,0,221,0,0,8,0,0,34,1,1,26,0,3500,449,605,1763,860,601
363,322,40,3,35,38,2,15,60,217,1,64,50,2,67,101,0,74,56,2,709,654,406,385,339,200
402,1529,0,0,0,0,0,0,1,94,27,1,19,4,5,77,79,0,30,15,3691,2307,1149,1434,1323,634
4966,10674,0,0,0,0,0,0,0,74,193,0,8,0,0,93,7,0,41,9,10188,1926,4114,7219,5823,778
1265,2209,4,3,3,4,3,3,28,341,66,4,98,5,0,213,60,3,41,34,4315,3497,1248,2560,1774,574
735,918,3,0,0,0,0,0,59,216,118,36,71,0,61,164,24,20,152,51,1205,617,331,1183,424,264
150,103,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,251,198,94,179,344,243
99,109,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,283,194,102,129,391,243
414,1424,3,3,3,3,3,3,25,215,1,3,57,4,0,86,3,3,11,0,2337,1225,776,1247,998,351
121,67,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,136,152,73,137,170,182
334,264,11,0,0,0,0,0,11,61,3,7,22,1,14,64,14,12,16,5,531,443,169,403,198,65
547,941,0,0,0,0,0,0,38,80,42,0,23,0,0,75,12,0,34,2,1275,699,402,1078,522,453
